1984-5057; SIGNOS DO CONSUMO; B4
1809-9815; SINAIS SOCIAIS; B4
1677-499X; SINERGIA (CEFETSP); B4
0102-7360; SINERGIA (FURG); B4
2177-451X; SINERGIA (IFSP. ONLINE); B4
0103-0620; SOCIAIS E HUMANAS; B4
1981-1551; SOCIEDADE E DESENVOLVIMENTO RURAL; B4
1809-3957; SODEBRÁS; B4
2446-5763; SOUTH AMERICAN DEVELOPMENT SOCIETY JOURNAL; B4
1647-3183; SPATIAL AND ORGANIZATIONAL DYNAMICS - DISCUSSION PAPERS; B4
2359-0777; SUBJETIVIDADES; B4
2177-6342; Sapere Aude: Revista de Filosofia; B4
2238-1910; Scientia Amazonia; B4
2175-5760; SÉRIE PENSANDO O DIREITO; B4
1415-8892; T & N PETRÓLEO; B4
0104-1053; TECHNE : REVISTA DE TECNOLOGIA DA CONSTRUÇÃO (SÃO PAULO); B4
1982-2871; TECNOLOGIA & CIÊNCIA AGROPECUÁRIA; B4
1414-8498; TECNOLOGIA & CULTURA (CEFET/RJ); B4
1982-4637; TEMAS DE ADMINISTRAÇÃO PÚBLICA (UNESP. ARARAQUARA); B4
1579-6582; TEMPO EXTERIOR; B4
1807-8931; TEMÁTICA; B4
1983-5116; TENDÊNCIAS DA PESQUISA BRASILEIRA EM CIÊNCIA DA INFORMAÇÃO; B4
0104-0103; TEORIA & PESQUISA; B4
2236-0107; TEORIA & PESQUISA (ON LINE); B4
1809-5968; TEORIA E CULTURA (UFJF); B4
0104-0960; TEORIA E EVIDENCIA ECONOMICA (UPF); B4
1982-095X; TERR@ PLURAL (UEPG. ONLINE); B4
1677-9126; TEXTUAL (PORTO ALEGRE); B4
1809-7812; TEXTURA (CRUZ DAS ALMAS); B4
1681-8997; THE EMPIRICAL ECONOMICS LETTERS; B4
2412-2688; THE FIEP BULLETIN; B4
2372-1197; THE PARSONS JOURNAL FOR INFORMATION MAPPING; B4
2160-3715; THE QUALITATIVE REPORT (ONLINE); B4
2146-7242; THE TURKISH ONLINE JOURNAL OF EDUCATIONAL TECHNOLOGY; B4
2183-0800; TOURISM AND HOSPITALITY INTERNATIONAL JOURNAL; B4
1925-2099; TRANSNATIONAL CORPORATIONS REVIEW; B4
1983-5442; TURISMO E SOCIEDADE; B4
1807-8931; Temática - Revista eletrônica de publicação mensal; B4
1681-8997; The Empirical Economic Letters; B4
1983-5442; Turismo e sociedade; B4
1124-3694; UNIFORM LAW REVIEW (MILANO); B4
2177-5303; UNISUL DE FATO E DE DIREITO; B4
1984-1213; UNIVERSITAS (MOGI-MIRIM); B4
2179-1589; UNIVERSO; B4
2178-3438; UNOESC & CIÊNCIA - ACHS; B4
0392-5005; URBANISTICA INFORMAZIONI; B4
2161-623X; US-CHINA EDUCATION REVIEW A & B; B4
1537-1514; USA-CHINA BUSINESS REVIEW. (CHINESE); B4
1984-8463; VEREDAS FAVIP (ONLINE); B4
2177-3726; VIANNA SAPIENS; B4
2035-6633; VISIONI LATINOAMERICANE; B4
1809-1636; VIVÊNCIAS (URI. ERECHIM); B4
2177-3726; Viannasapiens; B4
2238-6424; Vozes dos Vales; B4
2238-2542; e-Revista LOGO; B4
1981-7061; revista brasileira de engenharia de biossistemas; B4
2237-9010; ÁGORA : REVISTA DE DIVULGAÇÃO CIENTÍFICA; B4
2358-6559; ACANTO EM REVISTA; B5
1896-9461; AD AMERICAM; B5
2316-7548; ADMINISTRAÇÃO DE EMPRESAS EM REVISTA; B5
1414-0810; AGRICULTURA FAMILIAR (UFPA); B5
1887-9292; AGRICULTURA FAMILIAR EN ESPAÑA; B5
1808-1150; AGRÁRIA (SÃO PAULO. ONLINE); B5
1981-5433; ALMANAQUE UNIGRANRIO DE PESQUISA; B5
1809-4058; AMAZÔNIA (BANCO DA AMAZÔNIA. 2005); B5
2317-4757; AMAZÔNIA EM FOCO: CIÊNCIA E TECNOLOGIA; B5
1983-3415; AMAzônica - Revista de Psicopedagogia, Psicologia Escolar e Educação; B5
2448-2811; ANAIS DA ACADEMIA PERNAMBUCANA DE CIÊNCIA AGRONÔMICA; B5
1852-5784; ANUARIO CEEED - CENTRO DE ESTUDIOS ECONÓMICOS DE LA EMPRESA Y EL DESARROLLO; B5
2224-9699; ANUARIO DE DERECHO PENAL ECONÓMICO Y DE LA EMPRESA; B5
1983-7364; ANUÁRIO BRASILEIRO DE SEGURANÇA PÚBLICA; B5
1519-0846; ANÁLISE (JUNDIAÍ); B5
1516-2680; ANÁLISE (PUCRS); B5
1980-6302; ANÁLISE (PUCRS. ONLINE); B5
2318-6186; ARCHEION ONLINE; B5
0873-593X; ARKEOS PERSPECTIVAS EM DIÁLOGO; B5
2283-8279; ATTACCAMENTO E SISTEMI COMPLESSI; B5
1138-9796; BIBLIO 3W (BARCELONA); B5
1808-1320; BOLETIM ESTATÍSTICAS PÚBLICAS; B5
1676-5664; BOLETIM TÉCNICO-CIENTÍFICO DO CEPNOR; B5
1808-1983; BRASIL EM NÚMEROS (EDIÇÃO EM INGLÊS. IMPRESSO); B5
2245-4373; BRASILIANA : JOURNAL FOR BRAZILIAN STUDIES; B5
1679-8171; BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT; B5
2374-1414; BUSINESS CREATIVITY AND THE CREATIVE ECONOMY; B5
2280-3866; BUSINESS SYSTEMS REVIEW; B5
2316-5952; CADERNO DE ESTUDOS E PESQUISA DO TURISMO; B5
2316-5952; CADERNO DE ESTUDOS E PESQUISAS DO TURISMO; B5
2176-5774; CADERNO PRUDENTINO DE GEOGRAFIA; B5
2446-8452; CADERNOS 28 DE AGOSTO; B5
1679-3765; CADERNOS DA ESCOLA DE NEGÓCIOS DA UNIBRASIL; B5
1413-2095; CADERNOS DE ARQUITETURA E URBANISMO (PUCMG); B5
0104-1096; CADERNOS DE CIÊNCIA & TECNOLOGIA; B5
1808-3102; CADERNOS DE CIÊNCIAS SOCIAIS APLICADAS (UESB); B5
0102-4248; CADERNOS DE ESTUDOS SOCIAIS; B5
1806-8944; CADERNOS DE FINANÇAS PÚBLICAS; B5
2318-5414; CADERNOS DE INOVAÇÃO EM PEQUENOS NEGÓCIOS; B5
1646-7280; CADERNOS DE PEDAGOGIA SOCIAL; B5
2186-4614; CADERNOS DE PEDAGOGIA SOCIAL; B5
1984-8951; CADERNOS DE PESQUISA INTERDISCIPLINAR EM CIÊNCIAS HUMANAS (ONLINE); B5
1516-3717; CADERNOS DE PSICOLOGIA SOCIAL DO TRABALHO (USP); B5
2317-3246; CADERNOS DO GEA; B5
1982-5447; CADERNOS GESTÃO SOCIAL; B5
1537-1506; CHINESE BUSINESS REVIEW; B5
1679-3625; CIDADES (PRESIDENTE PRUDENTE); B5
2236-3122; CITRUS RESEARCH & TECNOLOGY; B5
1809-2713; CIÊNCIA E LUTA DE CLASSES; B5
1806-5821; CIÊNCIAS & COGNIÇÃO (UFRJ); B5
2318-9193; CIÊNCIAS EM DEBATE; B5
1679-348X; CIÊNCIAS SOCIAIS APLICADAS EM REVISTA (CASCAVEL. IMPRESSO); B5
1519-7654; COMCIÊNCIA (UNICAMP); B5
2175-5132; COMUNICAÇÃO: REFLEXÕES, EXPERIÊNCIAS, ENSINO; B5
2176-7777; CONEXÃO SIPAER; B5
0717-7828; CONTEXTOS (SANTIAGO); B5
0327-5345; COSTOS Y GESTIÓN; B5
1989-4155; CUADERNOS DE EDUCACIÓN Y DESARROLLO; B5
0123-5095; CUESTIONES DE FILOSOFIA; B5
2176-5774; Caderno Prudentino de Geografia; B5
2316-5952; Caderno de Estudos e Pesquisas do Turismo; B5
0007-9421; Cadernos de Biblioteconomia, Arquivística e Documentação; B5
1982-3037; Ciências Sociais Aplicadas em Revista (Cascavel); B5
2176-9257; DESENVOLVIMENTO EM DEBATE; B5
1982-3894; DESIGUALDADE & DIVERSIDADE (PUCRJ); B5
2175-3687; DIÁLOGO E INTERAÇÃO; B5
1678-0493; DIÁLOGOS & CIÊNCIA (ONLINE); B5
1981-5778; Disciplinarum Scientia; B5
1808-0588; E.T.C. EDUCAÇÃO, TECNOLOGIA E CULTURA; B5
2238-0515; EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO; B5
1983-828X; ENCONTROS DE VISTA; B5
1809-0664; ENGENHARIA AMBIENTAL (ONLINE); B5
0717-6759; ESTADO, GOBIERNO, GESTIÓN PÚBLICA (IMPRESA); B5
1809-0400; ETHOS & EPISTEME (UFAM); B5
1808-2327; EVIDÊNCIA (ARAXÁ); B5
1519-7069; EXPRESSÃO (GUAXUPÉ); B5
1982-4432; EXTENSÃO EM FOCO (CURITIBA); B5
2238-0515; Empreendedorismo, Gestão e Negócios; B5
1981-240X; FERRAMENTAL (CURITIBA); B5
1981-223X; FOCO (FACULDADE NOVO MILÊNIO); B5
2175-0742; FRONTEIRAS: REVISTA DE HISTÓRIA; B5
2318-2598; GERAIS: REVISTA DE SAÚDE PÚBLICA DO SUS/MG; B5
1988-9011; GESTIÓN JOVEN; B5
2177-3068; GESTÃO CONTEMPORÂNEA; B5
1809-0214; GESTÃO CONTEMPORÂNEA (FAPA); B5
1808-6594; GESTÃO E CONHECIMENTO; B5
2174-9515; GIGAPP ESTUDIOS WORKING PAPERS; B5
1807-9229; GÊNERO & HISTÓRIA (UFPE); B5
1517-6258; INFORME ECONÔMICO (UFPI); B5
2179-6750; JMPHC. JOURNAL OF MANAGEMENT AND PRIMARY HEALTH CARE; B5
2358-7806; LOGEION: FILOSOFIA DA INFORMAÇÃO; B5
1413-8972; MULTICIÊNCIA (ASSER); B5
2314-1506; Meridiano - Revista de Geografía; B5
1806-0404; NEGÓCIOS E TALENTOS; B5
1516-9111; PAPERS DO NAEA (UFPA); B5
2238-0507; PERSPECTIVAS EM CIÊNCIAS TECNOLÓGICAS; B5
1983-473X; PESQUISAS EM TURISMO E PAISAGENS CÁRSTICAS; B5
1982-4807; PONTO-E-VÍRGULA (PUCSP); B5
1983-473X; Pesquisas em turismo e paisagens cársticas; B5
2237-8987; QUIPUS; B5
2237-8987; QUIPUS; B5
1808-8406; RACRE (CREUPI); B5
1806-1907; RAU. REVISTA DE ADMINISTRAÇÃO DA UNIME; B5
2237-8812; REAGRO - REVISTA ELETRÔNICA DE AGRONEGÓCIO; B5
2179-6289; REVISTA CIENTÍFICA SENSUS: ADMINISTRAÇÃO; B5
2179-6807; REVISTA DESENVOLVIMENTO SOCIAL; B5
1984-9133; REVISTA FACEVV; B5
2175-3687; Revista Diálogo e Interação; B5
2317-0131; Revista Ouricuri; B5
2374-5134; SOP TRANSACTIONS ON MARKETING RESEARCH; B5
0101-191X; ÂNGULO (FATEA. IMPRESSO); B5
0100-4298; AGROANALYSIS (FGV); C
0104-7078; CADERNOS ENAP; C
1984-4883; CADERNOS FGV PROJETOS; C
2177-756X; CIÊNCIAS HUMANAS E SOCIAIS EM REVISTA; C
2175-490X; CONTEXTO ITABORAÍ; C
1676-0158; CULTIVAR MÁQUINAS; C
1982-2898; DIRECIONAL EDUCADOR (IMPRESSO); C
1980-8380; DOM (FUNDAÇÃO DOM CABRAL); C
1980-8380; DOM - Fundação Dom Cabral; C
1980-8380; DOM / Revista da Fundação Dom Cabral; C
2175-6716; DROPS (SÃO PAULO); C
1983-1277; ENGENHARIA DE SOFTWARE MAGAZINE; C
1382-6662; EUROPEAN FINANCIAL REVIEW; C
1676-5826; FÓRUM DE CONTRATAÇÃO E GESTÃO PÚBLICA (IMPRESSO); C
1984-4166; Fórum de Direito Urbano e Ambiental; C
2237-1419; GEONORTE; C
1984-3097; GESTÃO UNIVERSITÁRIA; C
1806-8979; GV EXECUTIVO; C
1806-8979; GV EXECUTIVO; C
1415-8868; HSM MANAGEMENT; C
1517-669X; INFOGEO (CURITIBA); C
0100-4409; INFORMAÇÕES ECONÔMICAS (IMPRESSO); C
1678-832X; INFORMAÇÕES ECONÔMICAS (ONLINE); C
0101-2568; INFORMAÇÕES FIPE (IMPRESSO); C
1808-5725; JURIS PLENUM TRABALHISTA E PREVIDENCIÁRIA; C
1518-4862; JUS NAVIGANDI; C
1981-7525; LE MONDE DIPLOMATIQUE (BRASIL); C
1895-4839; LE MONDE DIPLOMATIQUE (WYD. POLSKIE); C
0103-9512; LUMEN (RECIFE); C
1806-2539; MARKETING INDUSTRIAL; C
1807-8095; MUNDOPM (CURITIBA); C
1807-8095; Mundo PM (Project Management); C
1676-2274; NUTRIÇÃO EM PAUTA; C
0101-5397; PETRO & QUÍMICA; C
2317-0123; PMKT - Revista Brasileira de Pesquisa de Marketing, Opinião e Mídia; C
2317-0123; PMKT- REVISTA BRASILEIRA DE PESQUISAS DE MARKETING, OPINIÃO E MÍDIA; C
1983-9456; PMKT: REVISTA BRASILEIRA DE PESQUISAS DE MARKETING, OPINIÃO E MÍDIA; C
2318-8995; POLICY IN FOCUS; C
2282-5789; PORTUS PORT-CITY RELATIONSHIP AND URBAN WATERFRONT REDEVELOPMENT; C
2319-0485; PRÁTICAS EM CONTABILIDADE E GESTÃO; C
1981-2418; PSICOLOGIA, CIÊNCIA E PROFISSÃO - DIÁLOGOS; C
0101-5397; Petro e Química; C
0104-8341; RBC: REVISTA BRASILEIRA DE CONTABILIDADE; C
1679-902X; RBGP. REVISTA BRASILEIRA DE GERENCIAMENTO DE PROJETOS; C
1981-2035; REVISTA DA AGU; C
1679-6462; REVISTA DE ARBITRAGEM E MEDIAÇÃO; C
0104-5849; REVISTA DO BNDES; C
0034-9275; REVISTA DOS TRIBUNAIS (SÃO PAULO. IMPRESSO); C
2236-1022; REVISTA ELETRÔNICA - NUTRIÇÃO EM PAUTA; C
0103-7323; REVISTA GESTÃO PÚBLICA E DESENVOLVIMENTO; C
1519-8065; REVISTA JURÍDICA CONSULEX; C
1982-1832; REVISTA MUNDOLOGÍSTICA; C
1981-6332; REVISTA MUSEU; C
2238-2178; REVISTA PASSO A PASSO; C
0104-8341; Revista Brasileira de Contabilidade; C
1980-8380; Revista Dom; C
2236-0263; TECNOLOGIAS DE ADMINISTRAÇÃO E CONTABILIDADE; C
1517-9710; VALOR ECONÔMICO; C
2178-1869; VERBO - REVISTA DA ASSOCIAÇÃO BRASILEIRA DAS EDITORAS UNIVERSITÁRIAS; C
1806-6402; VISÃO AGRÍCOLA (USP / ESALQ); C
2178-1869; Verbo; C
